OCOD3,SENWT,CNTSCHID,BSMJ,ST001D01T,GCSELFEFF,PV8RTSN,PV10RCER,MASTGOAL,PV4RCER,GCAWARE,PV4RTML,PV10RTSN,PV4RCLI,PV1RCER,PV7RCUN,PV1RTML,PV3RCUN,PV5RTSN,PV6RTSN,PV8RTML,PV3RCER,PV9RCLI,PV8RCLI,PV9MATH,PV6RTML,PV9READ,PV8RCUN,PV3READ,PV3RTSN,PV2RTSN,PV1GLCM,PV7RCER,PV8RCER,PV9RTSN,PV10RTML,PV6RCER,PV5RCUN,PV10RCLI,PV7RTML,Score_pond
2341.0,0.04649,72400018.0,76.49,10.0,0.262,401.882,364.41,0.9703,390.334,0.5386,439.955,425.824,411.52,407.497,372.936,405.626,384.39,398.856,378.177,455.503,350.349,433.829,428.181,430.841,362.447,387.701,454.478,458.265,435.338,421.118,479.7,413.516,441.964,424.736,453.951,437.056,380.924,397.435,354.632,1098.899426715279
9999.0,0.0152,72400915.0,68.29148356952543,8.0,0.1904,327.858,352.611,-1.8213,366.048,-0.0549,384.431,383.432,376.427,382.246,341.163,304.09,427.958,322.473,358.945,360.982,378.377,366.18,363.401,385.845,358.117,360.42,363.894,390.099,360.295,337.45,433.155,344.003,368.896,390.057,352.637,344.146,380.726,401.339,343.72,1304.8572827859955
9999.0,0.05944,72400851.0,68.29148356952543,9.0,0.2191,499.166,544.34,-0.4684,538.903,-0.2707,497.962,533.689,498.793,434.608,519.696,480.485,515.172,465.21,454.142,511.311,519.583,514.066,453.943,540.452,462.798,502.626,469.617,464.165,496.586,536.424,560.456,531.215,469.912,558.686,506.393,514.4,483.598,530.351,508.458,1635.2635265342933
2161.0,0.13863,72400190.0,79.74,10.0,-0.6445,495.527,487.315,-1.4271,414.146,-0.697,544.812,455.892,534.261,470.002,471.498,543.221,436.534,484.88,461.777,518.882,476.445,521.501,481.627,598.455,496.267,536.247,472.552,507.602,450.718,417.297,524.647,438.534,436.495,451.516,474.517,492.559,480.034,485.689,490.402,1268.8955429809084
9704.0,0.11983,72400280.0,68.29148356952543,10.0,-0.6914,547.95,530.18,-1.9222,496.61,-0.2736,492.111,545.281,467.696,483.886,505.426,523.649,521.515,522.054,528.271,509.004,531.401,550.196,520.758,594.37,501.69,520.967,517.163,484.164,497.552,511.089,576.73,523.813,512.317,473.222,496.775,484.93,547.725,594.445,492.146,1659.302059566401
2642.0,0.0585,72400470.0,72.83,10.0,0.1063,567.035,461.283,0.1123,498.749,0.7324,544.391,517.771,462.211,500.728,541.895,486.292,456.091,530.513,519.877,529.275,471.762,487.666,567.128,494.534,506.157,535.633,517.772,561.61,528.124,482.22,559.86,527.932,505.968,483.986,543.207,563.112,451.581,473.791,467.816,1348.305313074021
2659.0,0.14038,72400493.0,37.59,10.0,-0.1679,570.022,619.275,0.9703,615.438,0.1316,567.199,566.084,602.818,588.77,643.455,567.603,637.208,602.242,564.021,602.065,643.362,651.529,649.424,668.568,603.022,624.591,619.689,592.648,612.67,579.119,615.41,636.679,618.064,528.454,557.588,610.924,598.758,608.302,641.733,1574.003342318566
2149.0,0.11331,72400832.0,78.69,10.0,0.1904,538.974,554.371,1.8524,580.685,0.9153,629.901,527.722,488.264,611.614,530.181,519.7,547.885,538.966,549.949,588.693,601.4,551.499,538.426,454.588,559.107,548.717,556.301,575.013,595.412,501.223,569.481,567.191,592.219,592.135,555.321,669.423,569.374,461.595,559.928,1439.0273904516284
9999.0,0.07282,72400884.0,68.29148356952543,9.0,-0.009363520078286095,287.065,366.123,-0.10330476856908791,374.072,0.04302262034147881,341.952,338.512,293.161,286.99,307.001,319.032,345.48,302.585,352.91,328.669,397.382,386.058,371.762,468.278,323.325,350.246,375.593,346.383,335.923,370.185,407.661,316.794,387.04,309.212,321.488,361.792,343.987,376.814,394.412,1265.8326386002343
9999.0,0.20984,72400679.0,68.29148356952543,10.0,0.7413,543.671,510.29,-0.8444,522.297,0.3352,521.395,503.516,501.789,524.274,477.974,492.004,450.621,568.466,509.661,553.574,551.8,526.165,482.735,418.799,514.089,445.937,515.408,414.284,538.498,462.196,510.11,543.747,506.589,475.214,462.207,454.463,520.733,483.974,484.589,1626.0563569228032
2261.0,0.16299,72400841.0,88.31,9.0,-0.9477,389.946,429.459,0.3133,412.651,2.3015,425.041,433.065,322.76,407.5,405.467,463.687,441.515,482.147,433.234,408.372,436.089,438.966,478.481,404.465,399.062,398.396,435.662,426.745,424.534,390.061,422.803,401.682,365.83,431.05,431.078,395.339,365.239,322.893,433.402,1102.509838734099
2264.0,0.04397,72400302.0,67.94,10.0,0.1421,422.803,449.136,-1.1295,479.796,-0.5166,491.513,457.554,388.522,465.467,445.105,410.089,456.984,411.992,462.501,403.106,454.281,409.138,386.776,515.037,451.073,352.17,441.2,408.839,406.772,494.509,468.587,457.267,485.026,431.417,416.408,511.523,411.493,436.876,389.027,1160.9251763230743
2611.0,0.45356,72400887.0,86.72,10.0,-0.7681,515.494,500.629,-0.2282,576.004,-0.4444,566.773,567.368,567.507,526.871,517.263,466.937,530.757,565.921,491.263,516.58,526.436,570.783,520.053,548.581,468.937,489.641,522.919,520.973,510.19,504.139,539.332,429.929,511.893,519.0,545.931,539.017,465.771,551.624,501.352,1374.8580548738526
9704.0,0.33902,72400265.0,68.29148356952543,9.0,-0.0652,384.694,415.763,-0.10330476856908791,390.815,0.04302262034147881,435.021,391.803,370.056,367.918,417.388,453.384,407.325,406.525,404.953,444.341,429.283,430.663,315.883,427.155,417.926,387.231,393.409,427.181,418.997,414.63,512.077,400.836,422.572,361.861,370.666,463.087,412.2,394.412,376.129,1394.11796663659
2514.0,0.51452,72400504.0,74.66,9.0,-1.2885,384.862,322.115,-1.0266,318.639,-1.3126,367.571,397.72,360.555,355.623,390.373,329.002,342.006,360.904,382.421,330.897,372.623,359.512,422.829,398.548,344.489,368.042,383.028,380.006,313.834,337.199,370.417,327.413,370.972,343.151,293.98,315.879,395.49,336.309,347.19,973.7532397423156
9705.0,0.01379,72401063.0,68.29148356952543,9.0,-0.4378,400.913,436.813,1.8524,399.217,1.2137,376.098,358.723,321.093,325.941,363.043,367.688,359.35,385.321,381.123,376.191,381.278,443.775,355.776,417.581,386.516,417.518,316.824,372.921,404.781,326.38,448.718,417.079,377.707,380.965,389.877,381.173,420.218,429.814,419.294,1339.8363224374216
2631.0,0.064,72401067.0,80.92,10.0,0.2478,524.204,513.37,-0.3378,461.752,-0.8483,564.745,491.424,527.736,551.169,528.487,567.62,495.296,501.921,514.183,545.652,560.923,488.594,484.549,540.444,535.503,549.7,518.51,537.364,480.716,537.584,612.949,504.839,486.58,525.591,538.054,502.311,552.059,520.199,566.219,1384.940181991535
9999.0,0.12053,72400440.0,68.29148356952543,10.0,0.0346,423.037,468.889,-1.1295,491.06,-0.2497,439.012,428.513,419.399,541.203,424.396,400.738,447.895,438.22,451.963,444.957,498.858,408.645,428.11,366.233,467.715,424.693,449.373,465.67,402.22,474.368,430.001,452.613,452.141,423.333,447.494,522.552,477.941,445.869,457.061,1500.224605502011
9999.0,0.09258,72400096.0,68.29148356952543,10.0,0.7432,507.46,569.886,-0.5589,602.738,-0.697,535.012,486.757,543.728,493.02,495.761,567.59,559.419,553.436,505.241,520.894,577.906,475.814,539.444,523.85,497.496,561.416,596.165,597.299,465.397,531.588,562.545,495.23,543.952,533.181,522.684,587.993,551.18,590.267,504.243,1716.4184297224742
9999.0,0.17778,72400281.0,68.29148356952543,10.0,0.2207,528.261,463.161,-0.5589,552.24,0.3574,528.326,504.937,439.438,600.046,559.04,531.042,480.115,567.514,529.887,498.04,476.131,489.447,466.344,534.248,487.759,547.523,529.392,490.833,590.839,496.169,567.357,484.164,524.2,512.447,489.868,508.719,469.525,472.13,537.763,1660.9575334466906
2250.0,0.834,72400660.0,84.14,9.0,-0.009363520078286095,449.002,485.059,-0.10330476856908791,495.376,0.04302262034147881,464.485,492.758,461.789,541.923,399.396,556.148,523.135,456.496,415.802,508.664,520.903,477.532,475.634,506.328,377.709,480.653,499.59,440.337,445.461,514.842,503.273,422.472,467.748,451.034,504.797,452.827,482.83,485.778,426.432,1246.0680426518816
2211.0,0.03069,72400587.0,88.7,9.0,0.2045,406.632,347.164,1.8524,319.074,1.1259,360.072,407.054,405.487,396.56,389.571,342.705,383.75,402.673,347.395,376.473,334.545,350.955,381.907,314.449,348.613,357.837,291.796,333.072,347.964,377.351,453.189,355.828,386.401,292.385,403.148,318.708,360.258,378.152,323.651,975.7992445023884
2651.0,0.03737,72400278.0,61.82,10.0,-1.1479,420.435,441.98,-1.7101,426.85,-0.5242,379.116,435.498,385.364,415.302,413.362,430.856,404.494,442.563,480.1,422.569,434.182,480.668,408.087,384.805,416.897,418.591,469.762,419.425,412.27,382.151,521.646,488.347,494.125,392.011,409.92,441.681,419.332,427.158,389.096,1149.332270624443
9705.0,0.15176,72400118.0,68.29148356952543,8.0,-0.0595,392.475,387.492,0.2342,388.445,0.4345,414.999,366.585,362.264,384.84,409.707,404.859,413.539,402.546,426.863,444.209,383.48,319.193,328.946,408.448,427.788,419.273,398.85,414.173,356.053,407.349,464.054,397.294,395.872,416.429,427.624,399.524,400.359,321.323,416.767,1366.724338181903
3421.0,0.05582,72400478.0,50.9,10.0,-2.5871,404.899,430.929,-1.3162,426.168,-3.4944,504.958,489.661,453.562,445.027,458.753,440.324,453.828,450.108,447.914,440.492,424.57,506.284,400.757,387.107,429.573,402.093,440.893,413.858,440.519,444.8,522.847,482.936,449.325,403.109,501.56,393.888,433.938,460.166,429.757,1218.2878907950032
9999.0,0.05866,72400643.0,68.29148356952543,9.0,-0.009363520078286095,504.908,537.769,-0.10330476856908791,557.934,0.04302262034147881,558.701,527.804,555.824,579.179,509.952,527.249,508.942,598.778,521.139,529.198,549.377,558.64,575.343,512.899,509.009,595.267,542.46,556.083,561.691,491.522,549.528,517.769,541.286,468.359,517.007,502.01,547.048,552.951,592.89,1720.8552137169424
9999.0,0.07265,72400684.0,68.29148356952543,9.0,-0.792,440.723,450.046,-0.5589,445.77,-0.0549,462.404,497.549,449.369,467.436,479.55,499.752,501.98,531.179,457.017,486.945,399.066,495.122,549.95,447.51,437.646,485.513,520.12,457.663,464.94,478.661,502.206,487.979,494.175,459.644,501.84,436.445,498.43,465.195,463.24,1567.6268194135753
2355.0,0.15939,72400934.0,68.88,8.0,0.1904,516.21,597.492,-0.3507,527.54,0.3241,532.565,590.564,521.884,541.038,506.342,576.71,565.218,499.456,536.337,502.539,564.223,524.286,495.972,580.611,591.012,509.488,516.127,562.977,628.263,515.246,603.913,565.103,506.046,487.024,539.19,569.601,525.476,524.668,546.327,1412.0038324182774
5412.0,0.08616,72400456.0,51.5,9.0,0.2214,512.211,487.091,-1.3162,531.48,0.3448,483.631,488.687,571.115,489.272,504.811,495.704,479.57,459.17,453.32,526.355,482.968,524.0,519.889,537.622,471.815,528.503,489.45,506.751,497.294,523.535,519.274,527.08,442.53,552.744,520.974,503.808,545.603,493.776,506.468,1450.745153281004
2634.0,0.02804,72400449.0,85.85,10.0,-0.3054,431.825,469.442,1.8524,540.141,0.9153,532.671,517.024,529.067,486.026,445.144,549.573,510.049,448.486,517.42,464.003,472.23,434.627,467.99,438.236,540.707,467.604,537.71,453.087,431.216,457.286,529.07,410.623,517.339,547.304,520.596,438.092,496.114,424.324,469.74,1285.8659970900103
2250.0,0.07106,72400988.0,84.14,9.0,-0.009363520078286095,324.511,327.813,-0.10330476856908791,377.659,0.04302262034147881,303.504,371.494,401.014,387.694,374.805,327.653,360.908,385.254,394.932,355.817,362.455,475.072,439.661,432.332,359.569,382.059,382.7,367.09,371.959,366.311,422.429,344.478,386.164,383.384,342.63,286.088,382.069,359.389,386.707,1001.4654444385972
9999.0,0.5063,72401000.0,68.29148356952543,10.0,-0.2302,622.558,572.891,-0.7053,554.367,0.1227,609.729,583.995,652.121,570.788,573.696,612.823,530.235,582.717,596.159,643.419,518.183,642.079,593.003,548.627,605.393,583.561,549.969,549.233,615.433,575.434,579.983,582.781,574.414,572.228,608.237,508.391,596.279,603.508,602.617,1830.2350158566192
2634.0,0.06062,72401065.0,85.85,10.0,-0.1856,498.33,470.814,1.8524,541.975,0.2386,456.986,490.584,567.833,433.127,534.507,500.289,521.397,544.634,500.681,446.3,501.207,486.654,444.921,534.604,461.043,512.664,510.212,509.688,508.689,552.621,588.907,558.492,469.78,521.841,531.175,469.312,488.05,420.471,442.501,1325.1856786808792
2144.0,0.04089,72400183.0,77.1,10.0,-0.7467,506.805,558.015,-0.8444,512.618,-0.7874,552.857,567.646,545.229,537.757,547.617,459.72,501.748,528.027,450.884,522.108,534.059,531.197,455.865,444.92,489.764,492.322,488.428,485.156,470.046,542.628,464.833,522.848,461.043,519.43,541.216,437.699,479.91,533.958,558.853,1319.7940114749736
9999.0,0.05046,72400146.0,68.29148356952543,9.0,-0.3054,380.328,401.252,-1.7101,435.278,-0.2736,440.997,405.398,469.32,530.327,356.724,479.612,439.831,460.45,394.832,493.092,397.972,423.497,428.509,476.787,423.509,418.293,436.267,440.429,449.84,403.557,434.672,427.687,472.879,423.673,414.669,451.716,401.649,397.51,452.235,1466.2049732758628
2300.0,0.05836,72400782.0,75.54,10.0,-0.3942,518.486,638.144,-0.6331,567.259,-0.8865,537.12,505.543,523.303,596.805,547.263,483.773,493.636,572.972,617.267,523.837,583.117,563.905,556.014,496.629,570.921,541.209,502.621,592.242,551.774,486.016,655.919,535.419,560.724,486.98,559.353,601.831,510.409,558.154,529.718,1425.440102424102
2610.0,0.11563,72400145.0,85.13,10.0,1.0136,414.613,512.343,0.5761,527.603,2.3015,434.138,405.347,484.842,444.041,402.93,433.263,380.794,405.247,403.902,404.082,440.769,498.776,418.784,413.107,405.053,401.779,374.208,441.515,419.47,480.513,437.13,432.805,373.947,387.584,447.572,467.366,416.868,508.858,438.799,1162.2710300647464
9704.0,0.04859,72400826.0,68.29148356952543,10.0,-0.078,587.165,510.465,-0.5589,486.352,1.085,534.416,477.175,478.016,490.488,551.046,461.453,506.264,490.34,526.725,571.825,464.969,574.741,537.645,507.298,499.5,433.179,525.778,481.005,538.596,475.921,495.554,490.695,566.741,536.892,509.543,512.308,568.295,496.635,490.542,1642.4839627873716
2500.0,0.19936,72400655.0,75.13,10.0,0.1904,415.319,409.065,1.8524,479.646,-0.321,469.319,463.889,491.615,477.139,476.485,492.806,443.566,454.498,392.74,465.428,460.107,487.775,499.607,451.205,423.494,437.444,415.864,423.366,447.267,439.451,529.745,501.42,411.188,466.78,506.503,487.713,421.009,458.635,444.897,1215.0276123838114
5412.0,0.09565,72400492.0,51.5,10.0,-0.5299,477.444,545.248,-0.4347,540.344,-0.9885,468.527,434.633,507.678,472.938,458.422,525.973,507.559,484.913,450.008,533.42,509.301,493.078,530.027,492.093,479.21,516.551,501.481,471.492,555.511,468.292,515.251,441.958,514.75,515.454,491.628,531.87,504.845,489.878,480.255,1430.7381433630042
2341.0,0.06086,72400199.0,76.49,10.0,-0.4468,419.382,452.498,0.4449,403.148,-0.67,348.561,376.188,418.332,371.801,424.029,392.168,407.287,425.797,383.574,402.063,429.394,460.944,404.58,418.438,390.822,411.22,404.547,417.774,425.823,426.887,353.916,373.191,445.273,403.389,445.604,409.052,377.34,383.393,406.148,1085.8961308792243
3431.0,0.16292,72400525.0,50.15,9.0,-0.009363520078286095,296.081,350.225,-0.8444,284.221,0.04302262034147881,313.274,286.205,365.492,321.146,322.731,290.931,340.967,300.047,396.595,336.84,385.419,295.743,316.111,356.014,366.054,336.68,283.844,344.237,352.74,282.524,297.509,363.886,329.501,358.389,341.187,347.2,302.407,330.085,297.22,940.0252598767752
2341.0,0.09415,72400391.0,76.49,10.0,0.1904,439.913,452.244,-0.2151,433.565,-0.0549,364.343,481.031,438.102,459.337,492.024,444.393,390.102,440.377,432.896,424.537,439.865,463.579,477.716,508.096,455.132,428.182,408.759,442.241,449.92,427.656,560.207,443.106,394.219,481.334,463.463,388.288,473.65,422.658,445.126,1179.9375369682202
9704.0,0.01483,72400927.0,68.29148356952543,9.0,-0.1247,511.046,560.788,-0.2282,564.14,-0.0549,516.783,585.151,546.673,526.247,551.276,531.932,591.649,539.74,602.891,553.043,493.298,528.517,485.197,476.189,534.706,574.058,567.927,545.255,558.258,559.666,563.73,509.738,489.054,589.717,579.713,525.755,581.514,607.001,561.719,1727.2784772441055
9999.0,0.30306,72401051.0,68.29148356952543,9.0,-0.009363520078286095,438.077,385.006,-0.10330476856908791,388.612,0.04302262034147881,421.422,368.939,473.128,393.069,414.071,412.949,409.803,407.928,459.122,413.268,398.443,453.682,392.513,380.969,453.915,433.512,398.465,373.403,381.895,425.149,422.834,393.397,370.981,380.192,389.295,438.208,380.238,341.663,387.476,1400.3439645524809
5412.0,0.22201,72401017.0,51.5,10.0,-0.5051,427.76,431.724,1.8524,440.306,-0.4745,420.538,452.554,438.31,417.429,423.971,396.602,464.93,428.065,407.26,417.428,385.93,486.379,411.427,461.685,453.491,419.671,433.824,387.836,454.075,392.435,454.554,383.997,424.895,380.425,414.514,402.305,458.384,398.372,483.34,1261.8640637844935
2211.0,0.10314,72400028.0,88.7,10.0,0.3257,548.968,548.71,-1.5965,596.668,-0.3387,597.919,632.727,588.58,554.613,581.317,556.989,575.256,566.9,566.937,537.816,534.724,556.415,583.415,549.796,571.605,608.637,583.481,597.106,548.683,539.643,758.083,558.823,604.542,544.272,559.85,555.415,608.683,549.522,537.798,1485.995168108593
5412.0,0.11865,72400986.0,51.5,9.0,-0.009363520078286095,428.318,405.626,-1.0266,383.869,0.04302262034147881,354.501,424.946,426.035,401.47,427.845,408.531,412.398,383.146,414.453,430.087,367.72,471.826,402.947,442.465,407.18,375.261,406.053,430.955,345.028,349.429,457.967,364.346,452.722,358.628,465.425,410.169,455.585,443.827,347.306,1216.819891882747
5419.0,0.15084,72400689.0,33.83,8.0,2.3196,305.053,308.481,1.8524,365.466,2.3015,342.5,336.589,328.848,266.675,335.355,361.547,298.652,319.674,318.147,307.941,304.334,344.316,361.656,447.537,303.205,288.694,320.257,319.006,363.109,332.492,387.603,349.094,347.759,329.776,336.933,334.153,398.228,313.557,296.727,1036.6997685994434
2221.0,0.04499,72400831.0,68.7,10.0,-1.5158,457.568,509.644,0.5761,452.13,-0.5142,440.491,461.616,434.681,413.676,487.473,444.943,452.878,491.824,500.74,414.715,415.361,457.444,550.943,480.17,414.962,492.721,541.751,496.144,444.988,511.403,494.238,491.853,482.873,517.721,491.004,498.818,485.285,527.452,440.605,1243.6000460673124
2342.0,0.02581,72401098.0,58.77,10.0,0.0346,380.571,401.313,-0.8444,407.528,0.1562,428.031,442.844,420.149,450.373,411.333,402.639,418.436,422.519,470.586,387.394,365.71,467.205,402.492,443.399,454.974,424.053,409.48,401.183,437.752,451.981,522.209,362.054,368.18,421.139,403.443,371.679,423.674,391.093,384.595,1109.0704077803866
5120.0,0.0701,72400733.0,24.53,10.0,-1.7702,423.66,359.662,-1.1295,389.753,-1.8199,403.346,362.966,377.394,354.418,357.611,421.91,389.427,416.239,393.573,376.362,327.776,451.881,420.653,384.483,408.649,395.154,402.287,402.066,386.466,357.723,341.453,403.851,370.656,405.745,393.621,345.416,384.349,518.136,390.745,1160.4262877053827
9999.0,0.02428,72401098.0,68.29148356952543,10.0,-0.3805,419.656,511.662,-0.8444,557.89,-0.3413,549.386,488.021,514.273,486.678,535.755,513.422,470.333,503.506,525.435,464.587,489.655,532.237,554.613,484.108,506.353,511.934,529.019,553.289,515.666,516.346,503.049,544.043,495.799,528.872,460.289,514.272,498.142,552.895,516.551,1652.608618956907
9704.0,0.03065,72400415.0,68.29148356952543,10.0,-0.4356,536.34,499.978,1.8524,526.871,-0.0549,508.447,469.604,507.913,458.109,509.993,451.713,494.949,534.48,499.196,514.455,517.56,428.067,529.092,514.525,488.926,535.69,523.397,537.08,545.184,530.587,513.028,475.939,519.02,526.508,476.869,488.663,461.092,509.245,535.941,1626.7501768943705
2652.0,0.24856,72400085.0,64.44,10.0,0.0533,456.619,408.463,-2.5252,445.123,-0.3508,472.196,456.035,459.3,395.041,476.755,444.743,462.067,444.412,449.217,416.471,430.902,415.809,473.73,524.396,464.441,470.586,485.396,473.36,425.617,469.166,582.94,406.081,482.621,506.386,429.51,379.066,432.33,429.824,475.986,1212.45625499656
2222.0,0.04397,72400982.0,68.7,10.0,2.3535,584.826,515.698,1.8524,550.7,0.3448,569.453,623.835,527.26,641.29,567.868,592.622,625.818,580.863,537.131,574.021,580.377,631.368,573.8,527.526,534.185,607.895,606.292,577.829,622.771,609.195,542.059,574.562,547.581,572.196,630.493,605.0,516.15,577.037,611.493,1494.4012245348397
2641.0,0.04956,72401088.0,72.83,10.0,0.7967,619.803,628.967,-0.9441,563.072,0.484,580.439,605.372,488.42,572.966,577.166,575.846,522.557,510.854,534.566,579.733,541.289,496.669,602.982,464.926,509.044,562.003,618.197,601.513,604.038,577.313,641.719,588.046,627.49,556.432,610.271,581.613,531.635,511.508,550.181,1482.4331958297878
2500.0,0.26627,72400400.0,75.13,9.0,-0.4004,459.67,422.577,-1.4271,424.05,-1.0811,421.976,411.594,420.842,465.912,433.754,453.768,408.595,433.265,393.7,458.365,451.858,423.74,459.342,511.275,426.934,412.113,393.838,350.102,414.133,409.302,439.056,406.473,450.056,375.932,424.317,387.139,453.788,406.951,377.025,1134.9414784282617
2643.0,0.36659,72400265.0,80.92,9.0,0.2013,462.886,393.169,-1.4165,384.546,2.3015,441.141,431.145,391.481,476.98,463.847,498.133,498.585,445.25,455.986,508.25,406.707,443.094,451.745,435.824,456.202,467.023,428.676,471.398,389.24,459.846,491.787,422.909,482.609,396.687,484.752,468.723,473.727,430.912,478.142,1202.9488463351015
2264.0,0.04679,72400702.0,67.94,10.0,-0.3805,461.105,498.395,-1.1295,589.331,-0.0549,551.404,564.491,555.344,492.838,532.197,471.284,488.846,506.466,539.206,478.37,472.55,486.528,464.12,455.623,523.522,487.231,523.139,490.362,539.913,505.285,638.391,493.213,487.062,541.031,478.461,475.62,532.085,479.735,515.4,1329.353386665406
9999.0,0.16304,72400133.0,68.29148356952543,8.0,-0.3247,490.914,447.579,-1.1295,460.791,-0.4535,436.823,441.727,489.889,433.07,453.217,503.514,471.036,538.171,448.461,523.048,443.062,489.511,451.574,408.24,464.774,473.421,497.376,504.816,421.283,437.649,548.081,404.805,457.729,426.618,457.326,430.58,457.849,488.557,465.336,1541.3687259507642
9999.0,0.66323,72400519.0,68.29148356952543,9.0,-1.729,472.347,503.24,-1.1405,496.381,-0.6877,573.537,429.573,490.456,496.881,459.855,507.952,462.164,485.055,444.875,511.697,529.579,514.006,546.692,483.112,494.512,511.356,426.309,453.052,452.347,463.202,490.735,485.545,452.46,500.219,464.021,508.661,493.89,595.844,489.282,1603.1512001549956
2652.0,0.14917,72400067.0,64.44,9.0,-0.9111,400.81,454.321,-0.7637,413.705,0.1562,432.921,435.899,357.021,432.872,459.799,467.507,415.579,451.634,435.265,463.679,420.39,341.646,405.616,415.268,505.385,447.614,431.284,432.608,469.977,427.646,426.673,444.117,414.358,452.096,462.157,395.081,415.354,469.293,400.192,1156.423712644736
9704.0,0.21228,72400737.0,68.29148356952543,9.0,0.1012,541.52,567.739,-1.3162,584.538,0.0304,534.939,518.265,554.873,558.58,531.76,516.635,502.528,524.849,553.816,559.996,467.32,537.886,493.844,567.305,603.738,548.898,537.938,542.981,507.338,539.385,499.097,505.342,482.205,490.773,506.248,504.593,551.992,523.708,581.274,1692.0407057371572
5164.0,0.55981,72400770.0,30.59,9.0,-0.009363520078286095,306.706,391.304,-2.5252,320.518,0.04302262034147881,326.275,299.799,305.735,367.959,353.331,359.874,359.611,306.667,318.018,355.31,381.521,339.408,290.898,340.367,349.035,363.065,303.24,330.144,293.362,234.193,392.246,336.044,358.861,292.568,325.551,329.204,344.943,318.497,379.878,1025.1445745726292
5412.0,0.03264,72400653.0,51.5,10.0,-0.2963,524.649,486.396,-2.5252,514.301,-1.4733,459.425,446.958,498.245,435.685,472.617,485.597,458.589,489.297,508.676,453.37,463.216,477.01,520.058,516.065,447.764,482.603,496.251,439.663,536.157,562.547,481.996,465.947,460.505,457.196,435.513,415.113,513.861,440.502,435.921,1383.4841227712905
9998.0,0.012,72400176.0,68.29148356952543,9.0,0.3511,363.975,400.489,-0.10330476856908791,496.895,1.3093,439.276,348.795,428.351,411.166,416.422,384.406,427.16,423.039,395.105,401.94,403.41,400.275,458.862,342.404,377.866,400.246,436.817,442.464,424.688,410.211,360.387,467.066,451.675,353.908,398.471,398.521,405.299,458.389,427.221,1413.413640554787
5412.0,0.21213,72400737.0,51.5,10.0,-0.1574,466.893,475.468,-0.4347,487.424,0.2244,448.746,452.211,488.856,471.719,532.784,527.218,469.338,477.481,456.666,519.105,437.875,532.085,468.156,478.605,480.695,509.175,481.641,514.213,470.488,431.173,474.6,528.689,523.667,482.496,505.258,455.158,534.207,525.89,515.223,1409.4376134642578
2264.0,0.43567,72400546.0,67.94,10.0,0.898,488.139,490.643,-0.7453,500.025,1.2602,497.561,475.037,531.201,573.751,469.632,499.745,471.696,435.707,466.119,515.084,524.786,512.686,607.641,553.387,467.726,482.829,498.657,556.344,457.433,504.811,455.79,463.391,536.359,445.916,541.909,524.03,449.179,503.525,484.385,1304.7003681115766
2500.0,0.11086,72400408.0,75.13,10.0,0.1904,468.098,543.93,0.5761,573.349,-0.5166,470.617,463.323,497.526,530.174,484.487,467.659,571.487,483.084,534.966,491.109,564.045,472.717,464.742,524.056,487.995,541.685,552.099,491.223,463.657,484.345,480.223,538.619,520.634,484.975,458.649,592.386,467.694,464.427,507.333,1327.0830633305898
2250.0,0.12483,72400393.0,84.14,9.0,-0.8152,376.234,374.126,-0.5589,314.931,-1.597,448.319,372.74,379.806,400.228,441.005,427.367,397.948,395.64,363.774,383.176,405.795,381.697,431.767,397.648,368.486,395.095,406.58,404.144,423.226,378.578,403.885,444.947,383.458,405.83,394.278,373.693,394.405,454.438,454.039,1065.0588477076517
9999.0,0.13461,72400368.0,68.29148356952543,9.0,-0.4609,327.672,327.112,-0.4347,344.382,-0.0549,311.227,271.345,326.107,289.894,311.968,308.818,321.102,292.826,383.614,380.05,335.119,297.558,286.589,372.198,347.524,338.57,337.473,338.362,351.391,317.549,478.792,244.58,355.402,307.921,355.119,355.424,281.27,280.3,298.911,1212.45688607257
2411.0,0.1094,72400257.0,76.65,10.0,-0.5561,455.518,471.78,-0.6331,464.65,-0.3275,444.657,394.778,440.841,467.101,354.94,439.778,403.646,384.447,451.877,487.863,428.521,477.515,486.224,430.083,431.184,389.748,393.059,420.686,446.88,417.406,444.753,462.735,439.672,386.509,443.377,454.223,465.069,406.058,398.949,1154.2627594994383
3421.0,0.12219,72400719.0,50.9,10.0,0.9683,458.844,371.118,-0.4684,400.455,2.3015,373.074,465.064,361.274,371.411,364.374,387.757,397.428,377.008,385.857,417.446,340.5,416.281,362.574,426.332,402.788,387.03,387.713,378.227,360.462,327.845,440.213,383.563,373.476,348.756,441.769,375.482,386.885,315.719,382.788,1080.920396664446
5412.0,0.11747,72400692.0,51.5,9.0,1.0306,424.73,429.685,0.5761,412.26,0.473,474.168,471.406,440.011,431.072,439.216,363.9,424.435,465.469,393.079,444.488,465.174,502.89,419.518,476.719,426.295,482.759,426.92,466.02,420.574,451.049,455.381,473.963,392.607,426.646,455.141,439.619,381.684,402.318,482.508,1292.3692310413587
5411.0,0.03608,72400109.0,46.38,10.0,-2.7142,443.665,497.81,-2.5252,456.37,-0.0979,506.294,488.726,466.473,563.113,441.723,415.083,476.613,466.219,464.609,445.363,487.265,457.208,472.89,418.364,462.006,490.382,462.157,433.708,410.74,518.278,500.38,484.147,483.731,478.638,443.556,531.375,417.987,449.183,445.293,1360.2075754538278
